25,27038183,黄哈哈,P,50,2017-09-30 13:36:00,"影院里大家“哈哈哈哈哈哈哈”笑完一波，有个没收住的女孩子又“哈哈哈哈哈”了一波
然后大家就又“哈哈哈哈哈哈”了一波  超开心的！",495
26,27038183,Violin.,P,50,2017-09-29 17:04:52,看了点映。全程笑点不断，而且完全不尬，是真的逗，bgm也都恰到好处，乐的我出了电影院还在回味。大情节上确实有俗套的地方，不过这已经不重要了，重要的是，下了班喝了酒的晚上 看了这样一部电影，觉得轻松又快乐～ 多一星给当天晚上的我们。,708
27,27038183,Doze 豆子,P,20,2017-10-01 01:13:14,太可怕了，烂片都开始互相致敬了,395
28,27038183,乌鸦火堂,P,40,2017-09-27 14:12:01,3.5星吧，开心麻花电影感最强的一部，但还存在佳句多于华章的老毛病，前15分钟略显尴尬，后面水银泻地般的“错位”笑料才是亮点，学艺段落爆笑指数达到顶峰，随后故事张力增加，是全片最像电影的地方，但笑料稍逊，融合竞技元素带来固定燃点，镜头感很强。摔爹+你的名字，好运来、秀念、老鹰蜜汁笑点,397
29,27038183,姨妈的鸭,P,40,2017-10-04 21:42:12,好运来那节我可以笑到过年。,281
30,27038183,Sannyas,P,20,2017-09-30 15:09:10,看的尴尬癌就要犯了,363
31,27038183,同志亦凡人中文站,P,30,2017-10-06 12:45:50,换身梗、学艺梗，局部好笑、整体冷漠。这年头要找一部言之有物的喜剧也不容易啊，感觉全世界的喜剧创作都进入死胡同了...,123
32,27038183,静待花开,P,50,2017-09-19 14:33:21,剧情老套，台词低俗，但是那又什么关系，电影为什么一定要搞得高大上晦涩难懂，全场观众从头笑到尾，笑出眼泪不就够了么，强力推荐铁拳,468
33,27038183,张佳玮,P,40,2017-10-10 16:40:40,“原本支持拳王的观众都转过来支持主角了”、“到了现在，我也想看看不败拳王输掉的那一刻”、“他是不要他的拳手生涯了吗？”——编剧对《Slam Dunk》是真爱啊。,129
34,27038183,易老邪,P,10,2017-10-01 21:17:34,剧情狗血、段子烂俗、笑点肉麻、全片无聊乏味尴尬至极，与《夏洛特烦恼》完全不在一个档次上。,279
35,27038183,李野,P,50,2017-09-27 11:48:36,好看好看 今年最好笑的喜剧片,356
36,27038183,纬誺,P,10,2017-10-01 20:15:07,很好，以后中国电影就指着这种东西振兴大业了，部部卖它个五十一百亿，人人有钱赚，繁荣共强，何乐不为。,185
37,27038183,安静,P,10,2017-09-30 15:03:51,太垃圾，沈腾的笑点就只有预告片那点。还是没有缝纫机乐队的好看。。。。,292
